full_path,relative_path,filename,year,date,DOY,MODIS_composite_index,tile_or_polygon_id,start_year,end_year,first_date,last_date,band_count,dtype,nodata,width,height,CRS,transform,pixel_size_x,pixel_size_y,bounds,grid_offset_x,grid_offset_y,compression,file_size_bytes,minimum,maximum,mean,valid_fraction,date_count,date_sequence_sha256,readable,error
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X045-Y032_2001_2025.tif,EVI_Series_ID_EU_150-X045-Y032_2001_2025.tif,EVI_Series_ID_EU_150-X045-Y032_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X045-Y032,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,663,677,EPSG:3035,"[6377000.0,250.0,0.0,2321750.0,0.0,-250.0]",250.0,250.0,"[6377000.0,2152500.0,6542750.0,2321750.0]",0.0,0.0,DEFLATE,578044693,-0.113,0.976,0.20743983058850876,0.7326765059130435,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X045-Y033_2001_2025.tif,EVI_Series_ID_EU_150-X045-Y033_2001_2025.tif,EVI_Series_ID_EU_150-X045-Y033_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X045-Y033,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,661,676,EPSG:3035,"[6395250.0,250.0,0.0,2171250.0,0.0,-250.0]",250.0,250.0,"[6395250.0,2002250.0,6560500.0,2171250.0]",0.0,0.0,DEFLATE,555302709,-0.198,0.933,0.16925400683378172,0.7146214669565217,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X045-Y034_2001_2025.tif,EVI_Series_ID_EU_150-X045-Y034_2001_2025.tif,EVI_Series_ID_EU_150-X045-Y034_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X045-Y034,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,660,676,EPSG:3035,"[6413000.0,250.0,0.0,2020750.0,0.0,-250.0]",250.0,250.0,"[6413000.0,1851750.0,6578000.0,2020750.0]",0.0,0.0,DEFLATE,533342017,-0.199,0.996,0.2156607570158079,0.6778791304347827,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X045-Y035_2001_2025.tif,EVI_Series_ID_EU_150-X045-Y035_2001_2025.tif,EVI_Series_ID_EU_150-X045-Y035_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X045-Y035,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,659,677,EPSG:3035,"[6430500.0,250.0,0.0,1870250.0,0.0,-250.0]",250.0,250.0,"[6430500.0,1701000.0,6595250.0,1870250.0]",0.0,0.0,DEFLATE,80107259,-0.128,0.927,0.25543138592620485,0.0901128347826087,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X045-Y036_2001_2025.tif,EVI_Series_ID_EU_150-X045-Y036_2001_2025.tif,EVI_Series_ID_EU_150-X045-Y036_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X045-Y036,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,657,676,EPSG:3035,"[6447750.0,250.0,0.0,1719500.0,0.0,-250.0]",250.0,250.0,"[6447750.0,1550500.0,6612000.0,1719500.0]",0.0,0.0,DEFLATE,59235269,-0.153,0.955,0.21817284559537,0.06896932173913042,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y007_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y007_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y007_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y007,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,694,679,EPSG:3035,"[5980750.0,250.0,0.0,6077500.0,0.0,-250.0]",250.0,250.0,"[5980750.0,5907750.0,6154250.0,6077500.0]",0.0,0.0,DEFLATE,3857523,-0.197,0.609,0.2793335605843651,0.0015096876576576575,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y008_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y008_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y008_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y008,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,693,679,EPSG:3035,"[6006000.0,250.0,0.0,5929000.0,0.0,-250.0]",250.0,250.0,"[6006000.0,5759250.0,6179250.0,5929000.0]",0.0,0.0,DEFLATE,78916265,-0.198,0.929,0.3134714266892092,0.17071185333116884,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y009_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y009_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y009_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y009,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,691,678,EPSG:3035,"[6031000.0,250.0,0.0,5780250.0,0.0,-250.0]",250.0,250.0,"[6031000.0,5610750.0,6203750.0,5780250.0]",0.0,0.0,DEFLATE,161211525,-0.199,0.999,0.3352959057477984,0.3587732841800643,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y010_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y010_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y010_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y010,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,690,678,EPSG:3035,"[6055500.0,250.0,0.0,5631500.0,0.0,-250.0]",250.0,250.0,"[6055500.0,5462000.0,6228000.0,5631500.0]",0.0,0.0,DEFLATE,218440957,-0.199,0.991,0.3557031176961454,0.5548755530508475,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y011_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y011_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y011_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y011,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,689,678,EPSG:3035,"[6079750.0,250.0,0.0,5482750.0,0.0,-250.0]",250.0,250.0,"[6079750.0,5313250.0,6252000.0,5482750.0]",0.0,0.0,DEFLATE,260349999,-0.199,0.994,0.3378098464852853,0.3914119281449894,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y012_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y012_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y012_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y012,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,687,678,EPSG:3035,"[6104000.0,250.0,0.0,5334000.0,0.0,-250.0]",250.0,250.0,"[6104000.0,5164500.0,6275750.0,5334000.0]",0.0,0.0,DEFLATE,280733701,-0.2,0.982,0.32525248692951564,0.4112913827254098,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y013_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y013_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y013_2001_2025.tif,2001-2025,,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y013,2001,2025,,,575,Float32,-Infinity,687,678,EPSG:3035,"[6127500.0,250.0,0.0,5185000.0,0.0,-250.0]",250.0,250.0,"[6127500.0,5015500.0,6299250.0,5185000.0]",0.0,0.0,DEFLATE,172815603,-0.2,0.999,0.32241621168733875,0.3240162082608695,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y014_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y014_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y014_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y014,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,685,678,EPSG:3035,"[6151000.0,250.0,0.0,5036000.0,0.0,-250.0]",250.0,250.0,"[6151000.0,4866500.0,6322250.0,5036000.0]",0.0,0.0,DEFLATE,335801671,-0.2,1.0,0.3311817138518558,0.4440090627306273,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y015_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y015_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y015_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y015,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,683,678,EPSG:3035,"[6174250.0,250.0,0.0,4887000.0,0.0,-250.0]",250.0,250.0,"[6174250.0,4717500.0,6345000.0,4887000.0]",0.0,0.0,DEFLATE,364825059,-0.2,0.996,0.34230076442346197,0.4586616080350877,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y016_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y016_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y016_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y016,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,683,678,EPSG:3035,"[6197000.0,250.0,0.0,4737750.0,0.0,-250.0]",250.0,250.0,"[6197000.0,4568250.0,6367750.0,4737750.0]",0.0,0.0,DEFLATE,379352045,-0.198,0.999,0.3618103566949906,0.4799361848506152,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y017_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y017_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y017_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y017,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,681,678,EPSG:3035,"[6219750.0,250.0,0.0,4588500.0,0.0,-250.0]",250.0,250.0,"[6219750.0,4419000.0,6390000.0,4588500.0]",0.0,0.0,DEFLATE,380243593,-0.185,0.999,0.3777546099437965,0.48928508397163123,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y018_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y018_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y018_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y018,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,680,678,EPSG:3035,"[6242000.0,250.0,0.0,4439250.0,0.0,-250.0]",250.0,250.0,"[6242000.0,4269750.0,6412000.0,4439250.0]",0.0,0.0,DEFLATE,385348409,-0.195,0.999,0.3738817740155398,0.4963684915465729,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y019_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y019_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y019_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y019,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,678,678,EPSG:3035,"[6264000.0,250.0,0.0,4289750.0,0.0,-250.0]",250.0,250.0,"[6264000.0,4120250.0,6433500.0,4289750.0]",0.0,0.0,DEFLATE,382219263,-0.199,0.997,0.36127799360970625,0.4778904862456141,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y020_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y020_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y020_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y020,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,677,678,EPSG:3035,"[6285750.0,250.0,0.0,4140250.0,0.0,-250.0]",250.0,250.0,"[6285750.0,3970750.0,6455000.0,4140250.0]",0.0,0.0,DEFLATE,404168721,-0.185,1.0,0.37058472163419315,0.49939915604609925,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y021_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y021_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y021_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y021,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,677,678,EPSG:3035,"[6307000.0,250.0,0.0,3990750.0,0.0,-250.0]",250.0,250.0,"[6307000.0,3821250.0,6476250.0,3990750.0]",0.0,0.0,DEFLATE,423588227,-0.185,0.998,0.3501047872865872,0.5158346470766488,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y022_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y022_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y022_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y022,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,675,677,EPSG:3035,"[6328250.0,250.0,0.0,3841000.0,0.0,-250.0]",250.0,250.0,"[6328250.0,3671750.0,6497000.0,3841000.0]",0.0,0.0,DEFLATE,440573775,-0.199,0.998,0.29508404007959704,0.5362911251978417,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y023_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y023_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y023_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y023,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,673,677,EPSG:3035,"[6349250.0,250.0,0.0,3691250.0,0.0,-250.0]",250.0,250.0,"[6349250.0,3522000.0,6517500.0,3691250.0]",0.0,0.0,DEFLATE,469991543,-0.192,0.997,0.2754124434515313,0.5892145977962964,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y024_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y024_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y024_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y024,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,673,677,EPSG:3035,"[6369750.0,250.0,0.0,3541500.0,0.0,-250.0]",250.0,250.0,"[6369750.0,3372250.0,6538000.0,3541500.0]",0.0,0.0,DEFLATE,494937419,-0.2,0.999,0.2604111027521154,0.6047292494802867,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y025_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y025_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y025_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y025,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,672,678,EPSG:3035,"[6390000.0,250.0,0.0,3391750.0,0.0,-250.0]",250.0,250.0,"[6390000.0,3222250.0,6558000.0,3391750.0]",0.0,0.0,DEFLATE,504121827,-0.144,0.981,0.24171082970657276,0.6408005198035713,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y026_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y026_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y026_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y026,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,670,677,EPSG:3035,"[6410250.0,250.0,0.0,3241750.0,0.0,-250.0]",250.0,250.0,"[6410250.0,3072500.0,6577750.0,3241750.0]",0.0,0.0,DEFLATE,525624823,-0.155,0.998,0.24137596880405707,0.6427564214031971,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y027_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y027_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y027_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y027,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,669,677,EPSG:3035,"[6430000.0,250.0,0.0,3091750.0,0.0,-250.0]",250.0,250.0,"[6430000.0,2922500.0,6597250.0,3091750.0]",0.0,0.0,DEFLATE,587013945,-0.141,0.995,0.25638274008608064,0.6988584105078809,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y028_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y028_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y028_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y028,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,667,677,EPSG:3035,"[6449500.0,250.0,0.0,2941500.0,0.0,-250.0]",250.0,250.0,"[6449500.0,2772250.0,6616250.0,2941500.0]",0.0,0.0,DEFLATE,566883121,-0.184,0.998,0.3172321055486677,0.6922310956521739,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y029_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y029_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y029_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y029,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,667,677,EPSG:3035,"[6468500.0,250.0,0.0,2791250.0,0.0,-250.0]",250.0,250.0,"[6468500.0,2622000.0,6635250.0,2791250.0]",0.0,0.0,DEFLATE,19839261,-0.07,0.997,0.3958933582723504,0.017851339895104894,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y031_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y031_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y031_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y031,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,663,677,EPSG:3035,"[6506250.0,250.0,0.0,2490750.0,0.0,-250.0]",250.0,250.0,"[6506250.0,2321500.0,6672000.0,2490750.0]",0.0,0.0,DEFLATE,344187031,-0.18,1.0,0.35567595111687433,0.42199166260869564,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y032_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y032_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y032_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y032,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,662,677,EPSG:3035,"[6524500.0,250.0,0.0,2340250.0,0.0,-250.0]",250.0,250.0,"[6524500.0,2171000.0,6690000.0,2340250.0]",0.0,0.0,DEFLATE,505657787,-0.2,0.991,0.19083904192704593,0.6460557177913043,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y033_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y033_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y033_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y033,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,661,677,EPSG:3035,"[6542500.0,250.0,0.0,2189750.0,0.0,-250.0]",250.0,250.0,"[6542500.0,2020500.0,6707750.0,2189750.0]",0.0,0.0,DEFLATE,509645895,-0.199,0.883,0.17559457428966424,0.6596627739130434,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y034_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y034_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y034_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y034,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,660,676,EPSG:3035,"[6560250.0,250.0,0.0,2039000.0,0.0,-250.0]",250.0,250.0,"[6560250.0,1870000.0,6725250.0,2039000.0]",0.0,0.0,DEFLATE,568448983,-0.172,0.984,0.2407097726018447,0.7165979130434782,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X046-Y035_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y035_2001_2025.tif,EVI_Series_ID_EU_150-X046-Y035_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X046-Y035,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,659,676,EPSG:3035,"[6577750.0,250.0,0.0,1888250.0,0.0,-250.0]",250.0,250.0,"[6577750.0,1719250.0,6742500.0,1888250.0]",0.0,0.0,DEFLATE,434205117,-0.112,0.978,0.23354941662447323,0.5330893913043478,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
A:\_BioGeo\liuxianx\Co_authors\ana\output\MODIS_EU_EVI\2001_2025\EVI_Series_ID_EU_150-X047-Y007_2001_2025.tif,EVI_Series_ID_EU_150-X047-Y007_2001_2025.tif,EVI_Series_ID_EU_150-X047-Y007_2001_2025.tif,2001-2025,2001-01-01..2025-12-19,band-level; see time_index.csv,band-level; see time_index.csv,EU_150-X047-Y007,2001,2025,2001-01-01,2025-12-19,575,Float32,-Infinity,694,678,EPSG:3035,"[6128750.0,250.0,0.0,6098250.0,0.0,-250.0]",250.0,250.0,"[6128750.0,5928750.0,6302250.0,6098250.0]",0.0,0.0,DEFLATE,51904695,-0.2,0.949,0.31182210323071297,0.11220010571906355,575,6e3c1cfc064026514baec0512c4ad3d696aa72a6731b6323ca7821a6643b5be1,True,
